Temps	V1	Temps	V2	Fréquence	S_Amplitude
0.004725	-0.0343351499177516	0.004725	0.120312940329313		
0.00473	-0.0565349985845387	0.00473	0.153483143076301		
0.004735	-0.0731848850846291	0.004735	0.18112497869879		
0.00474	-0.0842848094180226	0.00474	0.214295181445777		
0.004745	-0.0898347715847194	0.004745	0.241937017068267		
0.00475	-0.0842848094180226	0.00475	0.269578852690756		
0.004755	-0.0676349229179323	0.004755	0.302749055437744		
0.00476	-0.0343351499177516	0.00476	0.330390891060233		
0.004765	0.0100645474158227	0.004765	0.36356109380722		
0.00477	0.054464244749397	0.00477	0.39120292942971		
0.004775	0.104413904249668	0.004775	0.424373132176697		
0.00478	0.148813601583242	0.00478	0.457543334923685		
0.004785	0.182113374583423	0.004785	0.479656803421676		
0.00479	0.193213298916817	0.00479	0.512827006168664		
0.004795	0.193213298916817	0.004795	0.545997208915651		
0.0048	0.159913525916636	0.0048	0.57363904453814		
0.004805	0.115513828583062	0.004805	0.606809247285128		
0.00481	0.0489142825827003	0.00481	0.634451082907617		
0.004815	-0.0343351499177516	0.004815	0.656564551405609		
0.00482	-0.117584582418203	0.00482	0.689734754152596		
0.004825	-0.195284052751958	0.004825	0.717376589775085		
0.00483	-0.26188359875232	0.00483	0.745018425397575		
0.004835	-0.306283296085894	0.004835	0.772660261020064		
0.00484	-0.322933182585984	0.00484	0.805830463767052		
0.004845	-0.306283296085894	0.004845	0.833472299389541		
0.00485	-0.256333636585623	0.00485	0.855585767887533		
0.004855	-0.178634166251868	0.004855	0.883227603510022		
0.00486	-0.0842848094180226	0.00486	0.910869439132512		
0.004865	0.0322643960826099	0.004865	0.938511274755001		
0.00487	0.143263639416546	0.00487	0.966153110377491		
0.004875	0.248712920583785	0.004875	0.99379494599998		
0.00488	0.337512315250933	0.00488	1.02143678162247		
0.004885	0.393011936917901	0.004885	1.04355025012046		
0.00489	0.409661823417991	0.00489	1.06566371861845		
0.004895	0.381912012584507	0.004895	1.09330555424094		
0.0049	0.320862428750843	0.0049	1.11541902273893		
0.004905	0.215413147583604	0.004905	1.13753249123693		
0.00491	0.0877640177495778	0.00491	1.16517432685941		
0.004915	-0.0565349985845387	0.004915	1.18728779535741		
0.00492	-0.200834014918655	0.00492	1.2094012638554		
0.004925	-0.334033106919378	0.004925	1.23151473235339		
0.00493	-0.439482388086617	0.00493	1.25915656797588		
0.004935	-0.500531971920282	0.004935	1.28127003647387		
0.00494	-0.517181858420372	0.00494	1.30891187209636		
0.004945	-0.483882085420191	0.004945	1.33102534059435		
0.00495	-0.400632652919739	0.00495	1.35313880909234		
0.004955	-0.272983523085713	0.004955	1.36972391046584		
0.00496	-0.1231345445849	0.00496	1.39183737896383		
0.004965	0.0489142825827003	0.004965	1.41395084746182		
0.00497	0.220963109750301	0.00497	1.43606431595981		
0.004975	0.370812088251114	0.004975	1.4526494173333		
0.00498	0.492911255918443	0.00498	1.4747628858313		
0.004985	0.570610726252198	0.004985	1.49687635432929		
0.00499	0.587260612752289	0.00499	1.51898982282728		
0.004995	0.548410877585411	0.004995	1.53557492420077		
